瘤痢,瘤痢疙,老矫,扁柯(∑C),浅加(m/s),浅氢(16规困),嚼档(%),泅瘤扁拘(hPa),惯傈樊(kW),浅氢_cos,浅氢_sin,傍扁剐档(kg/m^3),浅氢_墨抛绊府
188,己魂,2024-04-06 08:00:00,13.6,3.1,50.0,81.0,1017.5,23.442,0.6427876096865394,0.766044443118978,1.2361564524557371,合悼浅
188,己魂,2024-04-06 09:00:00,15.5,3.4,50.0,74.0,1017.7,25.512,0.6427876096865394,0.766044443118978,1.2282609977982242,合悼浅
188,己魂,2024-04-06 10:00:00,15.6,4.0,50.0,73.0,1018.1,16.667,0.6427876096865394,0.766044443118978,1.2283182183896346,合悼浅
188,己魂,2024-04-06 11:00:00,15.6,3.0,50.0,74.0,1018.2,8.201,0.6427876096865394,0.766044443118978,1.2284388664810195,合悼浅
188,己魂,2024-04-06 12:00:00,16.6,4.0,50.0,67.0,1017.7,15.517,0.6427876096865394,0.766044443118978,1.223598056995539,合悼浅
188,己魂,2024-04-06 13:00:00,15.9,3.8,90.0,70.0,1016.4,20.035,6.123233995736766e-17,1.0,1.2249944792991572,悼浅
188,己魂,2024-04-06 14:00:00,15.8,2.5,50.0,68.0,1016.6,16.419,0.6427876096865394,0.766044443118978,1.2256595553355119,合悼浅
188,己魂,2024-04-06 15:00:00,16.9,3.4,50.0,65.0,1015.8,19.231,0.6427876096865394,0.766044443118978,1.220050444485768,合悼浅
188,己魂,2024-04-06 16:00:00,16.8,4.1,20.0,59.0,1015.1,19.914,0.9396926207859084,0.3420201433256687,1.2196301826811011,合浅
188,己魂,2024-04-06 17:00:00,17.2,3.3,50.0,57.0,1014.7,19.75,0.6427876096865394,0.766044443118978,1.21747002900925,合悼浅
188,己魂,2024-04-06 18:00:00,16.3,2.5,70.0,65.0,1014.3,6.444,0.3420201433256688,0.9396926207859083,1.2207741384601354,悼浅
188,己魂,2024-04-06 19:00:00,14.9,3.5,20.0,71.0,1014.4,13.513,0.9396926207859084,0.3420201433256687,1.2268283683862997,合浅
188,己魂,2024-04-06 20:00:00,12.8,1.5,290.0,75.0,1014.6,12.864,0.342020143325669,-0.9396926207859083,1.2360817827817743,辑浅
188,己魂,2024-04-06 21:00:00,11.4,0.9,320.0,79.0,1015.3,0.143,0.7660444431189778,-0.6427876096865396,1.2430203680940437,合辑浅
188,己魂,2024-04-06 22:00:00,10.8,1.3,320.0,81.0,1016.1,4.307,0.7660444431189778,-0.6427876096865396,1.246628430471066,合辑浅
188,己魂,2024-04-06 23:00:00,11.1,2.0,340.0,79.0,1016.5,2.388,0.9396926207859084,-0.3420201433256686,1.245802959992291,合浅
188,己魂,2024-04-07 00:00:00,10.8,1.4,290.0,78.0,1015.9,0.042,0.342020143325669,-0.9396926207859083,1.2463830553248263,辑浅
188,己魂,2024-04-07 01:00:00,10.8,1.4,270.0,76.0,1015.5,0.047,-1.8369701987210297e-16,-1.0,1.2458923050323467,辑浅
188,己魂,2024-04-07 02:00:00,10.9,1.6,230.0,75.0,1015.6,1.764,-0.6427876096865395,-0.7660444431189779,1.2455763321609656,巢辑浅
188,己魂,2024-04-07 03:00:00,11.2,1.8,270.0,74.0,1015.1,2.277,-1.8369701987210297e-16,-1.0,1.2436496271087931,辑浅
188,己魂,2024-04-07 04:00:00,11.2,2.3,270.0,74.0,1014.8,3.417,-1.8369701987210297e-16,-1.0,1.2432820821495452,辑浅
188,己魂,2024-04-07 05:00:00,11.0,1.8,250.0,74.0,1014.7,16.915,-0.34202014332566855,-0.9396926207859084,1.2440345694979265,辑浅
188,己魂,2024-04-07 06:00:00,11.1,1.6,230.0,71.0,1014.6,18.526,-0.6427876096865395,-0.7660444431189779,1.243474356328754,巢辑浅
188,己魂,2024-04-07 07:00:00,12.2,1.4,180.0,55.0,1014.9,16.55,-1.0,1.2246467991473532e-16,1.2390471252693553,巢浅
188,己魂,2024-04-07 08:00:00,15.9,2.3,230.0,50.0,1015.5,18.39,-0.6427876096865395,-0.7660444431189779,1.2239097734438156,巢辑浅
188,己魂,2024-04-07 09:00:00,18.3,3.4,70.0,40.0,1015.6,12.972,0.3420201433256688,0.9396926207859083,1.2139507879578735,悼浅
188,己魂,2024-04-07 10:00:00,19.7,4.3,20.0,42.0,1015.7,4.84,0.9396926207859084,0.3420201433256687,1.2082663284504342,合浅
188,己魂,2024-04-07 11:00:00,20.4,3.5,50.0,45.0,1015.6,6.843,0.6427876096865394,0.766044443118978,1.2052664184987985,合悼浅
188,己魂,2024-04-07 12:00:00,20.4,3.0,70.0,58.0,1015.5,2.338,0.3420201433256688,0.9396926207859083,1.2051477431917386,悼浅
188,己魂,2024-04-07 13:00:00,19.4,3.1,70.0,63.0,1015.4,1.985,0.3420201433256688,0.9396926207859083,1.2091481212700308,悼浅
188,己魂,2024-04-07 14:00:00,17.8,4.6,70.0,68.0,1014.5,3.631,0.3420201433256688,0.9396926207859083,1.2147198785016704,悼浅
188,己魂,2024-04-07 15:00:00,18.4,3.0,70.0,64.0,1014.1,4.299,0.3420201433256688,0.9396926207859083,1.211742068614342,悼浅
188,己魂,2024-04-07 16:00:00,18.2,2.1,70.0,63.0,1013.7,1.537,0.3420201433256688,0.9396926207859083,1.2120955948479901,悼浅
188,己魂,2024-04-07 17:00:00,18.6,1.8,90.0,55.0,1013.6,0.758,6.123233995736766e-17,1.0,1.210314359631789,悼浅
188,己魂,2024-04-07 18:00:00,17.3,1.0,50.0,61.0,1013.2,1.127,0.6427876096865394,0.766044443118978,1.2152517330935615,合悼浅
188,己魂,2024-04-07 19:00:00,16.3,1.6,20.0,62.0,1013.7,0.062,0.9396926207859084,0.3420201433256687,1.220052000549186,合浅
188,己魂,2024-04-07 20:00:00,13.8,0.7,320.0,75.0,1014.3,0.215,0.7660444431189778,-0.6427876096865396,1.231409912449159,合辑浅
188,己魂,2024-04-07 21:00:00,13.5,0.9,290.0,69.0,1014.7,0.366,0.342020143325669,-0.9396926207859083,1.2331848000098928,辑浅
188,己魂,2024-04-07 22:00:00,13.8,0.8,230.0,61.0,1014.6,0.347,-0.6427876096865395,-0.7660444431189779,1.2317741271526341,巢辑浅
188,己魂,2024-04-07 23:00:00,13.0,1.3,250.0,65.0,1014.5,0.145,-0.34202014332566855,-0.9396926207859084,1.2350960987246582,辑浅
188,己魂,2024-04-08 00:00:00,13.5,2.2,290.0,64.0,1014.6,54.127,0.342020143325669,-0.9396926207859083,1.2330632680497067,辑浅
188,己魂,2024-04-08 01:00:00,13.6,0.9,200.0,66.0,1014.5,0.047,-0.9396926207859084,-0.34202014332566866,1.2325117651266293,巢浅
188,己魂,2024-04-08 02:00:00,14.1,0.7,340.0,64.0,1014.0,0.086,0.9396926207859084,-0.3420201433256686,1.2297600103328947,合浅
188,己魂,2024-04-08 03:00:00,14.3,1.9,290.0,63.0,1013.9,0.65,0.342020143325669,-0.9396926207859083,1.2287831825769233,辑浅
188,己魂,2024-04-08 04:00:00,13.9,0.7,320.0,67.0,1013.0,2.953,0.7660444431189778,-0.6427876096865396,1.229403210605296,合辑浅
188,己魂,2024-04-08 05:00:00,14.6,1.2,320.0,60.0,1012.9,3.148,0.7660444431189778,-0.6427876096865396,1.226291414310557,合辑浅
188,己魂,2024-04-08 06:00:00,15.0,2.8,70.0,57.0,1013.2,16.705,0.3420201433256688,0.9396926207859083,1.2249518163353286,悼浅
188,己魂,2024-04-08 07:00:00,14.7,1.7,180.0,61.0,1013.3,23.838,-1.0,1.2246467991473532e-16,1.2263494980490266,巢浅
188,己魂,2024-04-08 08:00:00,15.5,2.1,70.0,58.0,1013.6,23.349,0.3420201433256688,0.9396926207859083,1.2233127123595167,悼浅
188,己魂,2024-04-08 09:00:00,17.0,2.1,50.0,56.0,1013.5,11.531,0.6427876096865394,0.766044443118978,1.2168684380016788,合悼浅
188,己魂,2024-04-08 10:00:00,17.2,1.5,290.0,57.0,1014.0,3.03,0.342020143325669,-0.9396926207859083,1.21663014626528,辑浅
188,己魂,2024-04-08 11:00:00,18.1,2.6,50.0,51.0,1013.9,2.22,0.6427876096865394,0.766044443118978,1.2127509899802116,合悼浅
188,己魂,2024-04-08 12:00:00,18.4,3.5,20.0,51.0,1013.4,2.532,0.9396926207859084,0.3420201433256687,1.2109056427707074,合浅
188,己魂,2024-04-08 13:00:00,17.9,1.7,20.0,58.0,1012.8,4.968,0.9396926207859084,0.3420201433256687,1.2122677111543563,合浅
188,己魂,2024-04-08 14:00:00,18.0,2.7,50.0,56.0,1012.3,8.302,0.6427876096865394,0.766044443118978,1.2112530710957872,合悼浅
188,己魂,2024-04-08 15:00:00,16.6,2.7,50.0,71.0,1012.5,7.436,0.6427876096865394,0.766044443118978,1.217346008360011,合悼浅
188,己魂,2024-04-08 16:00:00,15.3,1.3,270.0,74.0,1012.7,26.411,-1.8369701987210297e-16,-1.0,1.2230739476342103,辑浅
188,己魂,2024-04-08 17:00:00,14.0,2.1,50.0,84.0,1012.9,31.578,0.6427876096865394,0.766044443118978,1.2288537505410508,合悼浅
188,己魂,2024-04-08 18:00:00,13.9,0.9,140.0,80.0,1012.7,39.298,-0.7660444431189779,0.6427876096865395,1.2290391227837938,巢悼浅
188,己魂,2024-04-08 19:00:00,13.8,1.2,90.0,77.0,1012.9,39.634,6.123233995736766e-17,1.0,1.2297102438329421,悼浅
188,己魂,2024-04-08 20:00:00,13.5,1.7,20.0,80.0,1013.2,38.5,0.9396926207859084,0.3420201433256687,1.231361820607099,合浅
188,己魂,2024-04-08 21:00:00,13.3,1.5,360.0,81.0,1013.6,47.25,1.0,-2.4492935982947064e-16,1.2327080273086908,合浅
188,己魂,2024-04-08 22:00:00,13.0,1.6,320.0,86.0,1013.4,44.303,0.7660444431189778,-0.6427876096865396,1.233756911234666,合辑浅
188,己魂,2024-04-08 23:00:00,12.7,1.1,270.0,88.0,1013.0,40.725,-1.8369701987210297e-16,-1.0,1.234564252594893,辑浅
188,己魂,2024-04-09 00:00:00,12.9,0.9,360.0,86.0,1013.5,29.686,1.0,-2.4492935982947064e-16,1.2343100062443177,合浅
188,己魂,2024-04-09 01:00:00,11.4,0.3,0.0,85.0,1014.0,76.988,1.0,0.0,1.2414287927187633,合浅
188,己魂,2024-04-09 02:00:00,10.6,1.0,340.0,80.0,1013.5,40.669,0.9396926207859084,-0.3420201433256686,1.2443149860306153,合浅
188,己魂,2024-04-09 03:00:00,10.0,1.0,270.0,81.0,1013.5,33.384,-1.8369701987210297e-16,-1.0,1.2469517121179132,辑浅
188,己魂,2024-04-09 04:00:00,10.2,0.8,180.0,74.0,1013.9,15.355,-1.0,1.2246467991473532e-16,1.2465633521501205,巢浅
188,己魂,2024-04-09 05:00:00,9.2,1.3,20.0,78.0,1014.5,8.261,0.9396926207859084,0.3420201433256687,1.251718606871121,合浅
188,己魂,2024-04-09 06:00:00,10.1,2.1,270.0,71.0,1015.4,15.803,-1.8369701987210297e-16,-1.0,1.2488483067168488,辑浅
188,己魂,2024-04-09 07:00:00,11.4,0.8,140.0,70.0,1016.1,31.215,-0.7660444431189779,0.6427876096865395,1.2439997990942164,巢悼浅
188,己魂,2024-04-09 08:00:00,14.5,1.5,180.0,68.0,1016.5,23.614,-1.0,1.2246467991473532e-16,1.2310776686174474,巢浅
188,己魂,2024-04-09 09:00:00,17.4,1.6,20.0,60.0,1017.4,5.004,0.9396926207859084,0.3420201433256687,1.219869301687473,合浅
188,己魂,2024-04-09 10:00:00,18.3,2.3,90.0,63.0,1018.5,0.468,6.123233995736766e-17,1.0,1.2174171696879619,悼浅
188,己魂,2024-04-09 11:00:00,18.3,3.0,110.0,67.0,1019.0,6.957,-0.3420201433256687,0.9396926207859084,1.218014821710391,悼浅
188,己魂,2024-04-09 12:00:00,16.5,5.4,90.0,70.0,1019.4,35.947,6.123233995736766e-17,1.0,1.226065141836848,悼浅
188,己魂,2024-04-09 13:00:00,16.7,5.5,90.0,66.0,1019.4,53.153,6.123233995736766e-17,1.0,1.225219142083985,悼浅
188,己魂,2024-04-09 14:00:00,16.7,4.3,90.0,65.0,1019.8,51.565,6.123233995736766e-17,1.0,1.2256999029794466,悼浅
188,己魂,2024-04-09 15:00:00,16.7,4.5,90.0,64.0,1019.8,47.445,6.123233995736766e-17,1.0,1.2256999029794466,悼浅
188,己魂,2024-04-09 16:00:00,16.3,5.1,70.0,60.0,1019.8,39.085,0.3420201433256688,0.9396926207859083,1.2273937359771725,悼浅
188,己魂,2024-04-09 17:00:00,16.0,4.2,90.0,64.0,1020.0,39.131,6.123233995736766e-17,1.0,1.2289081485435496,悼浅
188,己魂,2024-04-09 18:00:00,15.1,3.0,90.0,67.0,1020.2,31.4,6.123233995736766e-17,1.0,1.2329868705087323,悼浅
188,己魂,2024-04-09 19:00:00,14.2,4.2,90.0,71.0,1020.5,24.839,6.123233995736766e-17,1.0,1.2372123780522162,悼浅
188,己魂,2024-04-09 20:00:00,14.2,3.9,90.0,73.0,1021.5,24.353,6.123233995736766e-17,1.0,1.2384247370703958,悼浅
188,己魂,2024-04-09 21:00:00,14.0,3.0,90.0,77.0,1022.1,23.461,6.123233995736766e-17,1.0,1.2400152220633902,悼浅
188,己魂,2024-04-09 22:00:00,14.2,4.2,90.0,72.0,1022.3,20.551,6.123233995736766e-17,1.0,1.2393946242849394,悼浅
188,己魂,2024-04-09 23:00:00,14.2,4.2,110.0,75.0,1022.4,31.368,-0.3420201433256687,0.9396926207859084,1.2395158601867573,悼浅
188,己魂,2024-04-10 00:00:00,14.0,3.3,90.0,73.0,1023.0,21.213,6.123233995736766e-17,1.0,1.2411071051470974,悼浅
188,己魂,2024-04-10 01:00:00,13.9,4.0,90.0,72.0,1023.3,17.187,6.123233995736766e-17,1.0,1.2419035591435335,悼浅
188,己魂,2024-04-10 02:00:00,13.8,4.9,90.0,73.0,1022.8,15.699,6.123233995736766e-17,1.0,1.241729329047619,悼浅
188,己魂,2024-04-10 03:00:00,13.6,4.3,90.0,72.0,1021.9,28.887,6.123233995736766e-17,1.0,1.2415019938717617,悼浅
188,己魂,2024-04-10 04:00:00,13.5,4.0,90.0,72.0,1022.0,21.142,6.123233995736766e-17,1.0,1.2420566331034892,悼浅
188,己魂,2024-04-10 05:00:00,13.5,3.0,90.0,74.0,1022.9,11.411,6.123233995736766e-17,1.0,1.2431504207451654,悼浅
188,己魂,2024-04-10 06:00:00,13.2,2.6,70.0,72.0,1023.5,8.257,0.3420201433256688,0.9396926207859083,1.2451827865371958,悼浅
188,己魂,2024-04-10 07:00:00,13.5,2.5,70.0,70.0,1024.1,9.071,0.3420201433256688,0.9396926207859083,1.2446088042674002,悼浅
188,己魂,2024-04-10 08:00:00,14.8,3.0,90.0,66.0,1024.3,11.012,6.123233995736766e-17,1.0,1.2392317694600627,悼浅
188,己魂,2024-04-10 09:00:00,14.9,3.6,90.0,66.0,1024.2,22.87,6.123233995736766e-17,1.0,1.2386806140588014,悼浅
188,己魂,2024-04-10 10:00:00,15.9,4.5,90.0,62.0,1024.2,37.655,6.123233995736766e-17,1.0,1.2343952633787847,悼浅
188,己魂,2024-04-10 11:00:00,16.2,4.6,110.0,62.0,1024.5,40.346,-0.3420201433256687,0.9396926207859084,1.2334766279205112,悼浅
188,己魂,2024-04-10 12:00:00,16.3,4.7,90.0,63.0,1024.1,38.811,6.123233995736766e-17,1.0,1.2325690576723105,悼浅
188,己魂,2024-04-10 13:00:00,16.7,5.1,70.0,62.0,1023.6,28.518,0.3420201433256688,0.9396926207859083,1.2302671314863323,悼浅
188,己魂,2024-04-10 14:00:00,16.1,4.8,70.0,64.0,1023.2,23.732,0.3420201433256688,0.9396926207859083,1.232337353554931,悼浅
188,己魂,2024-04-10 15:00:00,16.4,3.4,110.0,61.0,1023.3,23.456,-0.3420201433256687,0.9396926207859084,1.2311808553001253,悼浅
188,己魂,2024-04-10 16:00:00,16.2,3.7,90.0,64.0,1022.5,18.572,6.123233995736766e-17,1.0,1.2310686696424817,悼浅
188,己魂,2024-04-10 17:00:00,15.8,3.4,90.0,65.0,1021.7,18.513,6.123233995736766e-17,1.0,1.2318083490913756,悼浅
188,己魂,2024-04-10 18:00:00,15.1,3.0,90.0,63.0,1021.6,15.516,6.123233995736766e-17,1.0,1.234678873663714,悼浅
188,己魂,2024-04-10 19:00:00,13.8,1.9,70.0,71.0,1021.6,12.713,0.3420201433256688,0.9396926207859083,1.2402724702337187,悼浅
188,己魂,2024-04-10 20:00:00,12.3,2.0,20.0,80.0,1021.7,8.736,0.9396926207859084,0.3420201433256687,1.2469119722191382,合浅
188,己魂,2024-04-10 21:00:00,11.1,1.3,50.0,85.0,1022.1,8.174,0.6427876096865394,0.766044443118978,1.2526662128953474,合悼浅
188,己魂,2024-04-10 22:00:00,10.5,1.3,320.0,87.0,1022.3,6.584,0.7660444431189778,-0.6427876096865396,1.2555615910039744,合辑浅
188,己魂,2024-04-10 23:00:00,12.4,2.6,110.0,82.0,1022.1,14.659,-0.3420201433256687,0.9396926207859084,1.2469633024531697,悼浅
188,己魂,2024-04-11 00:00:00,14.1,3.8,110.0,73.0,1021.8,30.598,-0.3420201433256687,0.9396926207859084,1.2392197027200709,悼浅
188,己魂,2024-04-11 01:00:00,14.4,3.7,110.0,69.0,1021.6,19.322,-0.3420201433256687,0.9396926207859084,1.2376845255905602,悼浅
188,己魂,2024-04-11 02:00:00,14.3,2.4,140.0,72.0,1021.5,21.714,-0.7660444431189779,0.6427876096865395,1.2379939057129177,巢悼浅
188,己魂,2024-04-11 03:00:00,13.2,0.8,360.0,78.0,1021.0,11.629,1.0,-2.4492935982947064e-16,1.2421413044010523,合浅
188,己魂,2024-04-11 04:00:00,12.2,1.2,290.0,84.0,1020.8,15.712,0.342020143325669,-0.9396926207859083,1.24625017782536,辑浅
188,己魂,2024-04-11 05:00:00,12.4,1.1,320.0,85.0,1020.3,12.317,0.7660444431189778,-0.6427876096865396,1.2447673001594453,合辑浅
188,己魂,2024-04-11 06:00:00,13.4,1.3,340.0,82.0,1020.3,8.657,0.9396926207859084,-0.3420201433256686,1.2404233207486637,合浅
188,己魂,2024-04-11 07:00:00,13.6,0.5,340.0,83.0,1019.8,14.206,0.9396926207859084,-0.3420201433256686,1.2389507127413864,合浅
188,己魂,2024-04-11 08:00:00,14.4,0.9,320.0,83.0,1020.2,49.342,0.7660444431189778,-0.6427876096865396,1.2359884034920612,合辑浅
188,己魂,2024-04-11 09:00:00,14.6,2.8,290.0,88.0,1020.5,54.064,0.342020143325669,-0.9396926207859083,1.2354925346074868,辑浅
188,己魂,2024-04-11 10:00:00,15.2,1.3,270.0,94.0,1020.8,43.117,-1.8369701987210297e-16,-1.0,1.2332841624500313,辑浅
188,己魂,2024-04-11 11:00:00,16.5,1.5,200.0,92.0,1020.5,33.147,-0.9396926207859084,-0.34202014332566866,1.227388147189036,巢浅
188,己魂,2024-04-11 12:00:00,17.0,1.2,140.0,87.0,1019.9,56.29,-0.7660444431189779,0.6427876096865395,1.2245526590211269,巢悼浅
188,己魂,2024-04-11 13:00:00,16.7,0.5,110.0,88.0,1019.2,62.157,-0.3420201433256687,0.9396926207859084,1.2249787616362542,悼浅
188,己魂,2024-04-11 14:00:00,17.3,0.7,230.0,82.0,1018.7,36.049,-0.6427876096865395,-0.7660444431189779,1.22184853977735,巢辑浅
188,己魂,2024-04-11 15:00:00,17.3,0.7,90.0,81.0,1018.6,35.613,6.123233995736766e-17,1.0,1.2217285978376446,悼浅
188,己魂,2024-04-11 16:00:00,16.9,1.4,160.0,84.0,1018.0,31.836,-0.9396926207859083,0.3420201433256689,1.2226928061493523,巢浅
188,己魂,2024-04-11 17:00:00,16.2,1.5,50.0,87.0,1018.2,19.418,0.6427876096865394,0.766044443118978,1.2258915593447188,合悼浅
188,己魂,2024-04-11 18:00:00,16.0,2.1,90.0,89.0,1018.2,9.194,6.123233995736766e-17,1.0,1.2267394871049435,悼浅
188,己魂,2024-04-11 19:00:00,15.7,2.1,110.0,91.0,1018.1,10.867,-0.3420201433256687,0.9396926207859084,1.2278929740696105,悼浅
188,己魂,2024-04-11 20:00:00,15.7,1.1,110.0,91.0,1018.6,5.999,-0.3420201433256687,0.9396926207859084,1.2284960056844174,悼浅
188,己魂,2024-04-11 21:00:00,15.4,1.3,250.0,93.0,1018.9,25.843,-0.34202014332566855,-0.9396926207859084,1.2301354449873716,辑浅
188,己魂,2024-04-11 22:00:00,15.0,0.9,250.0,93.0,1019.1,31.583,-0.34202014332566855,-0.9396926207859084,1.2320848756685092,辑浅
188,己魂,2024-04-11 23:00:00,14.4,1.6,270.0,94.0,1018.5,34.947,-1.8369701987210297e-16,-1.0,1.2339288266581692,辑浅
188,己魂,2024-04-12 00:00:00,13.7,1.3,320.0,95.0,1018.5,0.157,0.7660444431189778,-0.6427876096865396,1.2369399829372723,合辑浅
188,己魂,2024-04-12 01:00:00,13.3,2.2,290.0,95.0,1018.0,25.624,0.342020143325669,-0.9396926207859083,1.2380591671273156,辑浅
188,己魂,2024-04-12 02:00:00,12.7,0.8,290.0,93.0,1017.5,14.367,0.342020143325669,-0.9396926207859083,1.2400484965600234,辑浅
188,己魂,2024-04-12 03:00:00,12.1,0.8,290.0,92.0,1017.3,7.633,0.342020143325669,-0.9396926207859083,1.2424125800838137,辑浅
188,己魂,2024-04-12 04:00:00,11.9,1.3,290.0,93.0,1017.2,3.407,0.342020143325669,-0.9396926207859083,1.2431620815033169,辑浅
188,己魂,2024-04-12 05:00:00,12.3,1.1,290.0,96.0,1016.9,3.972,0.342020143325669,-0.9396926207859083,1.2410539146027615,辑浅
188,己魂,2024-04-12 06:00:00,12.4,1.2,320.0,96.0,1016.8,2.389,0.7660444431189778,-0.6427876096865396,1.2404972956994256,合辑浅
188,己魂,2024-04-12 07:00:00,13.2,0.5,340.0,97.0,1017.0,1.92,0.9396926207859084,-0.3420201433256686,1.2372749329832224,合浅
188,己魂,2024-04-12 08:00:00,15.5,2.0,50.0,97.0,1016.6,3.372,0.6427876096865394,0.766044443118978,1.2269334090219857,合悼浅
188,己魂,2024-04-12 09:00:00,18.0,2.2,90.0,81.0,1017.0,4.154,6.123233995736766e-17,1.0,1.216876788802149,悼浅
188,己魂,2024-04-12 10:00:00,18.7,2.8,70.0,71.0,1016.8,4.165,0.3420201433256688,0.9396926207859083,1.2137193859413087,悼浅
188,己魂,2024-04-12 11:00:00,19.1,3.6,70.0,75.0,1016.7,7.364,0.3420201433256688,0.9396926207859083,1.211938975707728,悼浅
188,己魂,2024-04-12 12:00:00,18.4,3.6,70.0,78.0,1016.3,12.66,0.3420201433256688,0.9396926207859083,1.21437083555148,悼浅
188,己魂,2024-04-12 13:00:00,18.9,3.7,90.0,79.0,1015.8,18.909,6.123233995736766e-17,1.0,1.2116953652562819,悼浅
188,己魂,2024-04-12 14:00:00,19.1,4.7,110.0,77.0,1015.4,22.911,-0.3420201433256687,0.9396926207859084,1.2103893340549101,悼浅
188,己魂,2024-04-12 15:00:00,19.1,3.7,110.0,79.0,1014.8,21.01,-0.3420201433256687,0.9396926207859084,1.2096741148305326,悼浅
188,己魂,2024-04-12 16:00:00,17.9,3.3,90.0,82.0,1014.4,17.471,6.123233995736766e-17,1.0,1.2141828260218985,悼浅
188,己魂,2024-04-12 17:00:00,17.6,2.1,140.0,84.0,1014.4,8.14,-0.7660444431189779,0.6427876096865395,1.2154356371923425,巢悼浅
188,己魂,2024-04-12 18:00:00,17.1,1.9,140.0,87.0,1014.5,9.745,-0.7660444431189779,0.6427876096865395,1.2176494354868594,巢悼浅
188,己魂,2024-04-12 19:00:00,16.8,0.9,180.0,89.0,1014.7,9.413,-1.0,1.2246467991473532e-16,1.2191495875938463,巢浅
188,己魂,2024-04-12 20:00:00,16.4,0.8,180.0,91.0,1014.8,6.635,-1.0,1.2246467991473532e-16,1.2209541013960394,巢浅
188,己魂,2024-04-12 21:00:00,16.4,1.1,140.0,91.0,1015.1,4.162,-0.7660444431189779,0.6427876096865395,1.2213150456514776,巢悼浅
188,己魂,2024-04-12 22:00:00,16.3,0.1,0.0,92.0,1015.5,3.65,1.0,0.0,1.2222184142820345,合浅
188,己魂,2024-04-12 23:00:00,16.2,0.2,0.0,93.0,1015.4,1.311,1.0,0.0,1.2225204177554778,合浅
188,己魂,2024-04-13 00:00:00,15.9,0.6,230.0,94.0,1015.5,29.653,-0.6427876096865395,-0.7660444431189779,1.2239097734438156,巢辑浅
188,己魂,2024-04-13 01:00:00,15.5,0.3,0.0,95.0,1015.1,0.052,1.0,0.0,1.225123060690751,合浅
188,己魂,2024-04-13 02:00:00,15.3,0.1,0.0,96.0,1015.1,0.162,1.0,0.0,1.2259725133242687,合浅
188,己魂,2024-04-13 03:00:00,15.1,1.0,320.0,96.0,1015.1,0.194,0.7660444431189778,-0.6427876096865396,1.2268231447298708,合辑浅
188,己魂,2024-04-13 04:00:00,15.2,1.9,20.0,96.0,1014.8,0.63,0.9396926207859084,0.3420201433256687,1.2260352351629034,合浅
188,己魂,2024-04-13 05:00:00,15.2,1.0,360.0,97.0,1015.1,0.229,1.0,-2.4492935982947064e-16,1.2263976815272597,合浅
188,己魂,2024-04-13 06:00:00,15.0,2.0,50.0,97.0,1015.1,0.2,0.6427876096865394,0.766044443118978,1.2272489032392342,合悼浅
188,己魂,2024-04-13 07:00:00,14.5,1.0,320.0,96.0,1015.6,0.377,0.7660444431189778,-0.6427876096865396,1.2299876834706145,合辑浅
188,己魂,2024-04-13 08:00:00,16.0,1.7,50.0,96.0,1015.9,0.041,0.6427876096865394,0.766044443118978,1.2239684197111687,合悼浅
188,己魂,2024-04-13 09:00:00,17.3,1.4,50.0,89.0,1016.2,0.059,0.6427876096865394,0.766044443118978,1.2188499912847188,合悼浅
188,己魂,2024-04-13 10:00:00,19.5,2.4,110.0,78.0,1016.7,0.468,-0.3420201433256687,0.9396926207859084,1.2102824727510115,悼浅
188,己魂,2024-04-13 11:00:00,20.3,2.8,110.0,67.0,1016.6,3.858,-0.3420201433256687,0.9396926207859084,1.2068642989067853,悼浅
188,己魂,2024-04-13 12:00:00,20.4,3.0,90.0,61.0,1016.1,6.465,6.123233995736766e-17,1.0,1.205859795034097,悼浅
